Fecha,Ano,Mes,Dia,Oficina,Sitio_Desembarque,Zo_Captura,Sp_gen,Sp_nom,Pesqueria,Sp,Peso,Precio,Valor,Zona
2012-11-30,2012,11,30,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,571.0,10.0,5710.0,zn2
2012-11-30,2012,11,30,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,214.0,8.0,1712.0,zn2
2012-12-01,2012,12,1,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,1429.0,8.0,11432.0,zn2
2012-12-05,2012,12,5,SAN CARLOS,COSTAS DE CELESTUN,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,500.0,6.0,3000.0,zn2
2012-12-06,2012,12,6,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,143.0,8.0,1144.0,zn2
2012-12-07,2012,12,7,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,300.0,8.0,2400.0,zn2
2012-12-08,2012,12,8,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,12500.0,8.0,100000.0,zn2
2012-12-08,2012,12,8,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON CORNUDA,TIBURONES Y RAYA,Sphyrna sp,1000.0,8.0,8000.0,zn2
2012-12-10,2012,12,10,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,285.0,8.0,2280.0,zn2
2012-12-11,2012,12,11,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,5500.0,8.0,44000.0,zn2
2012-12-11,2012,12,11,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,1200.0,7.0,8400.0,zn2
2012-12-12,2012,12,12,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,714.0,10.0,7140.0,zn2
2012-12-12,2012,12,12,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,206.0,6.0,1236.0,zn2
2012-12-12,2012,12,12,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,1900.0,8.0,15200.0,zn2
2012-12-13,2012,12,13,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,571.0,8.0,4568.0,zn2
2012-12-15,2012,12,15,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),CABO SAN LAZARO,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,8000.0,10.0,80000.0,zn2
2012-12-15,2012,12,15,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,78.0,6.0,468.0,zn2
2012-12-18,2012,12,18,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,2571.0,8.0,20568.0,zn2
2012-12-18,2012,12,18,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,1100.0,12.0,13200.0,zn2
2012-12-19,2012,12,19,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,277.0,6.0,1662.0,zn2
2012-12-20,2012,12,20,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,571.0,10.0,5710.0,zn2
2012-12-21,2012,12,21,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,2858.0,12.0,34296.0,zn2
2012-12-21,2012,12,21,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TRIPA,TIBURONES Y RAYA,Mustelus sp,2857.0,8.0,22856.0,zn2
2012-12-26,2012,12,26,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,714.0,8.0,5712.0,zn2
2012-12-26,2012,12,26,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,3286.0,8.0,26288.0,zn2
2012-12-28,2012,12,28,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,1857.0,10.0,18570.0,zn2
2012-12-29,2012,12,29,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,572.0,8.0,4576.0,zn2
2013-01-04,2013,1,4,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,13358.0,7.5,100185.0,zn2
2013-01-04,2013,1,4,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,286.0,8.0,2288.0,zn2
2013-01-05,2013,1,5,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,4286.0,12.0,51432.0,zn2
2013-01-07,2013,1,7,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,10000.0,8.0,80000.0,zn2
2013-01-07,2013,1,7,CD. CONSTITUCION,TEMBABICHE,LITORAL TEMBABICHI,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,285.0,7.0,1995.0,zn2
2013-01-08,2013,1,8,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,714.0,8.0,5712.0,zn2
2013-01-08,2013,1,8,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,4571.0,8.0,36568.0,zn2
2013-01-08,2013,1,8,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,1450.0,8.0,11600.0,zn2
2013-01-09,2013,1,9,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,4071.0,7.0,28497.0,zn2
2013-01-09,2013,1,9,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,1429.0,4.0,5716.0,zn2
2013-01-12,2013,1,12,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,3500.0,8.0,28000.0,zn2
2013-01-12,2013,1,12,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,1000.0,7.0,7000.0,zn2
2013-01-12,2013,1,12,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,5500.0,7.0,38500.0,zn2
2013-01-16,2013,1,16,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,5500.0,7.0,38500.0,zn2
2013-01-16,2013,1,16,CD. CONSTITUCION,TEMBABICHE,LITORAL TEMBABICHI,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,285.0,7.0,1995.0,zn2
2013-01-17,2013,1,17,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,10000.0,8.0,80000.0,zn2
2013-01-17,2013,1,17,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,520.0,8.0,4160.0,zn2
2013-01-19,2013,1,19,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,1143.0,15.0,17145.0,zn2
2013-01-19,2013,1,19,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,715.0,12.0,8580.0,zn2
2013-01-21,2013,1,21,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,285.0,5.0,1425.0,zn2
2013-01-21,2013,1,21,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,800.0,8.0,6400.0,zn2
2013-01-22,2013,1,22,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,2000.0,8.0,16000.0,zn2
2013-01-22,2013,1,22,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,2000.0,8.0,16000.0,zn2
2013-01-22,2013,1,22,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,507.0,8.0,4056.0,zn2
2013-01-22,2013,1,22,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,400.0,12.0,4800.0,zn2
2013-01-24,2013,1,24,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,92.0,10.0,920.0,zn2
2013-01-25,2013,1,25,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,6000.0,8.0,48000.0,zn2
2013-01-25,2013,1,25,CD. CONSTITUCION,SAN BUTO,BAHIA MAGDALENA (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,786.0,6.0,4716.0,zn2
2013-01-25,2013,1,25,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,13500.0,1.0,13500.0,zn2
2013-01-25,2013,1,25,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON PRIETO,TIBURONES Y RAYA,Carcharhinus falciformis,800.0,13.0,10400.0,zn2
2013-01-26,2013,1,26,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,172.0,7.0,1204.0,zn2
2013-01-28,2013,1,28,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,3286.0,9.0,29574.0,zn2
2013-01-28,2013,1,28,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TRIPA,TIBURONES Y RAYA,Mustelus sp,1429.0,8.0,11432.0,zn2
2013-01-29,2013,1,29,CD. CONSTITUCION,TEMBABICHE,LIT. TEMBABICHE,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,50.0,8.0,400.0,zn2
2013-01-30,2013,1,30,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),SAN LAZARO (SUBZONA III),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,5000.0,10.0,50000.0,zn2
2013-01-31,2013,1,31,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,600.0,6.0,3600.0,zn2
2013-01-31,2013,1,31,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,2000.0,5.0,10000.0,zn2
2013-02-01,2013,2,1,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,35000.0,1.0,35000.0,zn2
2013-02-01,2013,2,1,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON PRIETO,TIBURONES Y RAYA,Carcharhinus falciformis,550.0,13.0,7150.0,zn2
2013-02-05,2013,2,5,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,714.0,8.0,5712.0,zn2
2013-02-05,2013,2,5,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,714.0,5.0,3570.0,zn2
2013-02-05,2013,2,5,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TRIPA,TIBURONES Y RAYA,Mustelus sp,2750.0,8.0,22000.0,zn2
2013-02-07,2013,2,7,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,1100.0,8.0,8800.0,zn2
2013-02-08,2013,2,8,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,286.0,5.0,1430.0,zn2
2013-02-08,2013,2,8,CD. CONSTITUCION,SAN BUTO,BAHIA MAGDALENA (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,714.0,8.0,5712.0,zn2
2013-02-08,2013,2,8,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,54.0,7.0,378.0,zn2
2013-02-08,2013,2,8,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,12000.0,1.0,12000.0,zn2
2013-02-08,2013,2,8,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON PRIETO,TIBURONES Y RAYA,Carcharhinus falciformis,2000.0,12.5,25000.0,zn2
2013-02-09,2013,2,9,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),SAN LAZARO (SUBZONA III),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,6000.0,10.0,60000.0,zn2
2013-02-09,2013,2,9,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,14000.0,1.0,14000.0,zn2
2013-02-12,2013,2,12,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TRIPA,TIBURONES Y RAYA,Mustelus sp,5500.0,8.0,44000.0,zn2
2013-02-12,2013,2,12,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,2000.0,7.0,14000.0,zn2
2013-02-12,2013,2,12,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TRIPA,TIBURONES Y RAYA,Mustelus sp,1200.0,6.0,7200.0,zn2
2013-02-13,2013,2,13,CD. CONSTITUCION,SAN BUTO,ISLA MAGDALENA,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,2143.0,4.0,8572.0,zn2
2013-02-14,2013,2,14,CD. CONSTITUCION,ESTERO SANTO DOMINGO,BOCA SANTO DOMINGO,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,714.0,6.0,4284.0,zn2
2013-02-15,2013,2,15,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,1071.0,8.0,8568.0,zn2
2013-02-16,2013,2,16,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),SAN LAZARO (SUBZONA III),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,6000.0,10.0,60000.0,zn2
2013-02-18,2013,2,18,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,214.0,6.0,1284.0,zn2
2013-02-18,2013,2,18,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,1429.0,7.0,10003.0,zn2
2013-02-18,2013,2,18,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,1143.0,4.0,4572.0,zn2
2013-02-18,2013,2,18,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,100.0,10.0,1000.0,zn2
2013-02-18,2013,2,18,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,18500.0,1.0,18500.0,zn2
2013-02-18,2013,2,18,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON PRIETO,TIBURONES Y RAYA,Carcharhinus falciformis,350.0,13.0,4550.0,zn2
2013-02-19,2013,2,19,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,5500.0,8.0,44000.0,zn2
2013-02-19,2013,2,19,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,286.0,4.0,1144.0,zn2
2013-02-20,2013,2,20,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,1350.0,7.0,9450.0,zn2
2013-02-20,2013,2,20,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,200.0,6.0,1200.0,zn2
2013-02-20,2013,2,20,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,1680.0,7.0,11760.0,zn2
2013-02-22,2013,2,22,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,30400.0,1.0,30400.0,zn2
2013-02-22,2013,2,22,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON CORNUDA,TIBURONES Y RAYA,Sphyrna sp,280.0,13.0,3640.0,zn2
2013-02-23,2013,2,23,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),SAN LAZARO (SUBZONA III),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,6000.0,10.0,60000.0,zn2
2013-02-26,2013,2,26,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,500.0,5.0,2500.0,zn2
2013-02-26,2013,2,26,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,1000.0,8.0,8000.0,zn2
2013-02-27,2013,2,27,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,357.0,6.0,2142.0,zn2
2013-02-27,2013,2,27,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,TIBURON,TRIPA,TIBURONES Y RAYA,Mustelus sp,1000.0,8.0,8000.0,zn2
2013-02-28,2013,2,28,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,400.0,6.0,2400.0,zn2
2013-03-01,2013,3,1,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,500.0,7.0,3500.0,zn2
2013-03-01,2013,3,1,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,500.0,6.0,3000.0,zn2
2013-03-01,2013,3,1,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,200.0,10.0,2000.0,zn2
2013-03-01,2013,3,1,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,400.0,10.0,4000.0,zn2
2013-03-01,2013,3,1,CD. CONSTITUCION,TEMBABICHE,LIT. TEMBABICHE,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,250.0,8.0,2000.0,zn2
2013-03-01,2013,3,1,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,1000.0,6.0,6000.0,zn2
2013-03-01,2013,3,1,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,600.0,8.0,4800.0,zn2
2013-03-01,2013,3,1,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,600.0,6.0,3600.0,zn2
2013-03-01,2013,3,1,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,16000.0,5.5,88000.0,zn2
2013-03-01,2013,3,1,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON PRIETO,TIBURONES Y RAYA,Carcharhinus falciformis,335.0,13.0,4355.0,zn2
2013-03-04,2013,3,4,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,31.0,8.0,248.0,zn2
2013-03-04,2013,3,4,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TRIPA,TIBURONES Y RAYA,Mustelus sp,323.0,8.0,2584.0,zn2
2013-03-04,2013,3,4,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,5000.0,12.0,60000.0,zn2
2013-03-04,2013,3,4,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,2143.0,8.0,17144.0,zn2
2013-03-04,2013,3,4,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,50.0,10.0,500.0,zn2
2013-03-08,2013,3,8,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),SAN LAZARO (SUBZONA III),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,1350.0,8.0,10800.0,zn2
2013-03-08,2013,3,8,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),SAN LAZARO (SUBZONA III),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,1480.0,5.0,7400.0,zn2
2013-03-09,2013,3,9,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),SAN LAZARO (SUBZONA III),TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,6000.0,10.0,60000.0,zn2
2013-03-11,2013,3,11,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,8500.0,1.0,8500.0,zn2
2013-03-11,2013,3,11,SAN CARLOS,SAN CARLOS,ALTAMAR,TIBURON,TIBURON CORNUDA,TIBURONES Y RAYA,Sphyrna sp,800.0,13.0,10400.0,zn2
2013-03-12,2013,3,12,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,40.0,8.0,320.0,zn2
2013-03-12,2013,3,12,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,5500.0,5.0,27500.0,zn2
2013-03-12,2013,3,12,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,TIBURON,TIBURON AZUL,TIBURONES Y RAYA,Prionace glauca,4000.0,6.0,24000.0,zn2
2013-03-13,2013,3,13,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON,TIBURONES Y RAYA,Selachimorpha,286.0,9.0,2574.0,zn2
2013-03-13,2013,3,13,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,TIBURON,TIBURON ANGELITO,TIBURONES Y RAYA,Squatina californica,714.0,8.0,5712.0,zn2
2013-03-13,2013,3,13,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,TIBURON,TRIPA,TIBURONES Y RAYA,Mustelus sp,100.0,8.0,800.0,zn2
